648
371.6017	1211
371.63256	944
371.66341	898
371.69427	1011
371.72513	1328
371.75599	1426
371.78685	1497
371.8177	1137
371.84856	897
371.87942	875
371.91027	1216
371.94113	1381
371.97198	1506
372.00283	1504
372.03369	1139
372.06454	960
372.09539	1072
372.12624	1474
372.15709	1522
372.18794	1616
372.21879	1377
372.24964	992
372.28049	1075
372.31134	1499
372.34218	1589
372.37303	1752
372.40388	1697
372.43472	1168
372.46557	1072
372.49641	1619
372.52726	1634
372.5581	1787
372.58894	1965
372.61978	1312
372.65063	1237
372.68147	1681
372.71231	1744
372.74315	1861
372.77399	1977
372.80483	1248
372.83567	1459
372.8665	1755
372.89734	2096
372.92818	2272
372.95901	2109
372.98985	1673
373.02068	2405
373.05152	2073
373.08019	2267
373.11128	2295
373.14236	1808
373.17345	2224
373.20453	2131
373.23561	2309
373.2667	2258
373.29778	2147
373.32886	1952
373.35994	2267
373.39102	2400
373.42211	2530
373.45319	2624
373.48427	2185
373.51535	2473
373.54643	2328
373.5775	2619
373.60858	2792
373.63966	2728
373.67074	2833
373.70182	2883
373.73289	3232
373.76397	3179
373.79504	3128
373.82612	2448
373.85719	2921
373.88827	2875
373.91934	3536
373.95042	3216
373.98149	2802
374.01256	3507
374.04363	3523
374.07471	4146
374.10578	2929
374.13685	3715
374.16792	3355
374.19899	4680
374.23006	3465
374.26113	3953
374.2922	3941
374.32326	4760
374.35433	3621
374.3854	3969
374.41647	4321
374.44753	4776
374.4786	4106
374.50967	4848
374.54073	5082
374.5718	4664
374.60286	4456
374.63392	5144
374.66499	4528
374.69605	4849
374.72711	5875
374.75818	4933
374.78924	5130
374.8203	6312
374.85136	5024
374.88242	5154
374.91348	6677
374.94454	5297
374.9756	6197
375.00666	6720
375.03772	5696
375.06877	6736
375.09983	6289
375.13089	6400
375.16194	6484
375.193	6737
375.22406	7200
375.25511	7572
375.28617	7672
375.31722	7825
375.34827	8376
375.37933	9145
375.41038	10856
375.44143	12180
375.47248	14480
375.50354	18386
375.53459	19044
375.56564	16888
375.59669	12900
375.62774	8336
375.65879	3706
375.68984	1979
375.72088	1285
375.75193	1291
375.78298	1384
375.81403	1285
375.84507	1115
375.87612	962
375.90717	865
375.93821	912
375.96926	1051
376.0003	1267
376.03135	1288
376.06239	1232
376.09343	947
376.12447	819
376.15552	821
376.18656	901
376.2176	1191
376.24864	1376
376.27968	1397
376.31072	1115
376.34176	850
376.3728	816
376.40384	859
376.43488	1131
376.46592	1337
376.49695	1445
376.52799	1313
376.55903	907
376.59006	832
376.6211	866
376.65213	1128
376.68317	1440
376.7142	1537
376.74523	1394
376.77627	997
376.8073	889
376.83833	857
376.86937	1317
376.9004	1584
376.93143	1649
376.96246	1475
376.99349	1011
377.02452	965
377.05555	1067
377.08658	1537
377.1176	1723
377.14863	1777
377.17966	1482
377.21069	1049
377.24171	1072
377.27274	1397
377.30377	1777
377.33479	1963
377.36582	1888
377.39684	1320
377.42786	1139
377.45889	1321
377.48991	1784
377.52093	2069
377.55195	2091
377.58298	1696
377.614	1285
377.64502	1384
377.67604	2048
377.70706	2121
377.73808	2129
377.7691	1904
377.80011	1360
377.83113	1680
377.86215	2171
377.89317	2406
377.92418	2345
377.9552	2080
377.98621	1554
378.01723	2032
378.04824	2201
378.07926	2587
378.11027	2464
378.14129	2169
378.1723	1880
378.20331	2423
378.23432	2425
378.26533	2736
378.29635	2866
378.32736	2049
378.35837	2560
378.38938	2459
378.42039	2953
378.45139	2928
378.4824	2608
378.51341	2832
378.54442	2610
378.57543	3221
378.60643	3232
378.63744	3200
378.66844	3109
378.69945	2657
378.73045	3461
378.76146	3152
378.79246	3633
378.82346	3344
378.85447	2832
378.88547	3824
378.91647	3824
378.94747	4171
378.97847	2992
379.00947	3748
379.04047	3777
379.07147	4825
379.10247	3716
379.13347	3584
379.16447	4245
379.19547	4811
379.22647	4435
379.25746	3589
379.28846	4728
379.31945	4875
379.35045	4896
379.38145	4066
379.41244	5104
379.44343	5270
379.47443	4720
379.50542	4811
379.53641	5665
379.56741	5269
379.5984	4968
379.62939	6312
379.66038	5605
379.69137	5513
379.72236	6505
379.75335	6068
379.78434	5339
379.81533	6803
379.84632	6080
379.8773	5755
379.90829	7416
379.93928	6144
379.97026	6674
380.00125	7155
380.03223	6592
380.06322	7381
380.0942	7078
380.12519	7480
380.15617	7328
380.18715	7897
380.21814	7777
380.24912	8283
380.2801	9043
380.31108	10217
380.34206	11746
380.37304	13442
380.40402	15648
380.435	20000
380.46598	22904
380.49696	19880
380.52794	15328
380.55891	9216
380.58989	4144
380.62087	2131
380.65184	1200
380.68282	918
380.71379	928
380.74477	901
380.77574	885
380.80671	896
380.83769	883
380.86866	816
380.89963	817
380.9306	769
380.96158	800
380.99255	777
381.02352	745
381.05449	800
381.08546	760
381.11642	720
381.14739	714
381.17836	704
381.20933	737
381.2403	729
381.27126	715
381.30223	707
381.33319	709
381.36416	699
381.39512	704
381.42609	661
381.45705	669
381.48801	696
381.51898	681
381.54994	725
