417
316.5932	709
316.62447	705
316.65573	736
316.687	715
316.71826	728
316.74952	730
316.78079	737
316.81205	737
316.84331	704
316.87457	725
316.90583	673
316.93709	681
316.96835	680
316.99961	679
317.03087	688
317.06213	699
317.09339	696
317.12464	681
317.1559	705
317.18716	696
317.21841	698
317.24967	681
317.28092	688
317.29745	667
317.32893	653
317.36041	704
317.39189	699
317.42337	664
317.45485	707
317.48633	690
317.51781	691
317.54929	688
317.58076	704
317.61224	683
317.64372	693
317.6752	651
317.70667	661
317.73815	680
317.76962	648
317.8011	699
317.83257	675
317.86405	672
317.89552	665
317.927	673
317.95847	673
317.98994	643
318.02141	705
318.05289	677
318.08436	656
318.11583	683
318.1473	672
318.17877	696
318.21024	649
318.24171	669
318.27318	673
318.30465	649
318.33612	704
318.36759	711
318.39905	667
318.43052	648
318.46199	672
318.49345	658
318.52492	673
318.55639	691
318.58785	642
318.61932	681
318.65078	690
318.68225	667
318.71371	689
318.74517	672
318.77664	641
318.8081	691
318.83956	656
318.87102	656
318.90248	661
318.93395	648
318.96541	645
318.99687	683
319.02833	665
319.05979	666
319.09125	669
319.1227	658
319.15416	667
319.18562	673
319.21708	648
319.24853	698
319.27999	649
319.31145	664
319.3429	690
319.37436	667
319.40581	625
319.43727	658
319.46872	664
319.50018	645
319.53163	696
319.56308	689
319.59454	666
319.62599	665
319.65744	651
319.68889	691
319.72034	648
319.75179	651
319.78324	646
319.81469	682
319.84614	665
319.87759	689
319.90904	707
319.94049	658
319.97194	673
320.00339	689
